CustomerID,num_uniq_orders,orderFrequency,daysSinceLastOrder,num_uniq_products,reorder_ratio,TotalRevenue
14712,1,0,316,2,0,7.28
14713,2,186,263,3,0,4624.97
14714,1,0,158,2,0,603.49
14715,3,163,122,3,25,5188.96
14716,1,0,106,2,0,2341.97
14717,2,32,144,3,0,78.97
14719,2,130,257,2,33.33,2275.97
14720,2,508,105,3,0,5997.33
14721,1,0,162,2,0,39.98
14722,2,165,308,4,0,1977.96
14723,2,322,106,2,0,4589.98
14724,1,NULL,902,1,0,3374.99
14725,2,58,113,4,0,123.96
14726,1,0,250,4,0,1151.76
14727,1,0,204,2,0,39.98
14728,1,0,392,2,0,58.98
14729,4,2,853,30,70.87,218458.52
14730,1,0,291,4,0,25.22
14731,3,26,179,7,22.22,318.92
14732,1,0,344,2,0,7.28
14733,1,0,114,3,0,42.28
14734,1,0,155,3,0,19.97
14735,2,31,89,3,0,119.98
14736,2,8,68,6,0,65.25
14737,1,0,255,2,0,23.78
14738,1,0,93,2,0,39.98
14739,1,NULL,300,1,0,4.99
14740,2,340,62,3,0,4773.33
14741,1,0,85,5,0,2391.94
14742,1,0,196,4,0,1253.32
14743,1,0,380,3,0,27.77
14744,1,0,171,2,0,39.98
14745,2,74,226,4,0,3623.32
14746,2,170,211,4,0,3291.82
14747,1,0,207,3,0,75.47
14748,1,NULL,261,1,0,29.99
14749,1,NULL,277,1,0,4.99
14750,1,0,176,4,0,562.96
14751,2,120,138,4,0,4690.95
14752,2,355,67,4,0,5903.19
14753,2,61,281,4,0,1375.26
14754,1,0,327,4,0,2407.04
14756,1,0,86,4,0,91.95
14757,1,0,77,5,0,2496.27
14758,1,0,157,3,0,37.27
14759,2,197,68,6,0,6118.61
14760,1,0,178,2,0,39.98
14761,1,0,204,2,0,29.93
14763,2,201,117,4,0,3354.82
14764,3,141,254,6,0,8176.98
14765,3,96,221,6,0,7188.37
14766,1,0,170,4,0,1723.96
14767,2,248,84,4,0,1981.96
14768,1,0,337,2,0,1750.98
14769,1,0,303,3,0,51.46
14770,1,0,169,3,0,1729.97
14771,1,0,250,4,0,588.96
14772,1,NULL,80,1,0,4.99
14773,1,0,267,2,0,561.48
14774,1,0,109,2,0,123.98
14775,2,68,86,4,0,98.97
14777,1,NULL,295,1,0,2384.07
14778,1,0,301,2,0,1155.48
14779,1,0,395,2,0,68.49
14780,1,0,73,3,0,86.96
14781,2,152,93,5,0,1725.45
14782,1,0,318,4,0,120.46
14783,1,0,195,4,0,607.96
14784,2,79,366,3,0,1344.96
14785,2,10,348,4,0,67.46
14786,2,37,382,6,0,3304.79
14787,1,0,249,4,0,588.96
14788,1,NULL,600,1,0,2319.99
14789,3,94,221,7,0,7180.66
14790,4,34,91,8,11.11,5589.72
14792,1,0,159,3,0,49.97
14793,1,0,101,2,0,548.98
14794,2,18,121,6,0,123.24
14795,1,0,331,4,0,100.46
14796,1,0,254,3,0,27.77
14797,1,NULL,295,1,0,21.98
14798,2,176,228,3,0,3282.83
14799,2,322,149,3,0,3112.97
14800,2,486,115,3,0,4355.71
14801,1,0,101,3,0,36.27
14802,4,31,65,12,7.69,7743.45
14803,8,8,122,39,48,144327.11
14804,1,NULL,142,1,0,4.99
14805,1,0,407,2,0,1735.98
14806,2,23,60,6,0,160.55
14807,1,0,54,3,0,59.27
14808,1,0,97,2,0,7.28
14809,1,0,185,2,0,1155.48
14810,2,331,414,3,0,5971.33
14811,1,NULL,576,1,0,2294.99
14812,1,0,263,2,0,1735.98
14813,1,0,367,4,0,84.96
14814,4,1,91,57,66.47,326427.61
14815,2,345,271,2,0,3062.34
14816,1,0,165,3,0,78.48
14817,2,331,252,2,0,4144.34
14818,3,89,81,7,0,5928.79
14819,2,339,142,2,0,4614.98
14820,3,44,98,7,0,275.44
14821,1,0,295,3,0,1775.97
14822,1,NULL,477,1,0,2294.99
14823,1,0,385,2,0,548.98
14824,2,23,311,4,0,47.26
14825,2,109,53,4,0,51.27
14826,2,52,60,5,0,77.91
14827,2,0,79,8,0,162.02
14828,1,0,354,2,0,56.97
14831,1,0,359,3,0,132.97
14832,1,0,140,4,0,190.27
14833,1,0,256,2,0,6.28
14834,2,168,133,5,0,1617.45
14835,3,45,71,10,0,4370.26
14836,1,0,157,2,0,94.48
14837,1,0,224,2,0,751.34
14838,2,116,126,4,0,4758.47
14839,2,287,368,3,0,1938.47
14840,2,514,251,2,0,3415.48
14842,4,68,152,5,0,2541.25
14843,1,NULL,357,1,0,21.98
14844,1,0,359,4,0,130.46
14845,1,0,128,3,0,23.97
14846,1,0,76,2,0,574.98
14847,3,63,210,10,9.09,7058.70
14848,1,0,142,4,0,83.97
14849,2,821,208,2,0,5873.26
14850,2,119,399,3,0,3598.83
14851,1,0,73,3,0,89.97
14852,2,205,365,4,0,6035.60
14853,1,NULL,380,1,0,69.99
14854,1,0,345,2,0,24.27
14855,2,265,63,3,0,1587.47
14856,1,NULL,265,1,0,69.99
14857,1,0,179,3,0,71.58
14859,2,283,135,4,0,1336.96
14861,2,427,136,3,0,4649.83
14862,2,119,178,4,0,3040.31
14863,2,161,94,5,0,3421.93
14864,1,0,381,2,0,548.98
14865,2,63,109,4,0,86.26
14866,1,0,305,3,0,49.97
14867,2,272,121,3,0,1938.47
14868,1,0,406,2,0,574.98
14869,1,0,191,4,0,89.46
14870,2,164,340,4,0,5913.24
14871,1,NULL,221,1,0,4.99
14872,1,0,75,2,0,123.98
14873,1,NULL,123,1,0,2319.99
14874,1,0,245,5,0,2483.03
14875,1,0,270,3,0,553.97
14877,1,0,93,3,0,1147.77
14878,1,0,332,2,0,2438.06
14879,1,0,154,3,0,69.97
14880,2,71,193,6,0,4232.80
14881,1,NULL,285,1,0,69.99
14882,3,15,102,5,0,217.46
14883,2,169,229,6,0,6117.69
14884,1,0,102,3,0,583.97
14885,2,139,363,2,0,3563.84
14886,1,0,210,3,0,40.23
14887,2,86,129,5,0,4696.44
14888,2,39,57,4,0,52.93
14889,1,NULL,144,1,0,21.49
14890,1,0,73,4,0,2334.46
14891,2,1,60,4,0,143.97
14892,1,0,183,3,0,38.88
14893,1,0,345,3,0,553.97
14894,1,0,134,3,0,47.97
14895,4,1,457,66,69.86,624504.35
14896,2,62,297,4,0,5031.19
14897,1,NULL,215,1,0,4.99
14898,3,214,111,5,0,6652.89
14899,2,20,152,4,0,219.92
14900,2,135,85,6,0,1706.43
14901,4,37,41,8,11.11,146.52
14902,1,NULL,178,1,0,4.99
14903,2,188,229,5,0,5978.61
14904,3,58,237,7,0,5898.29
14905,1,0,276,3,0,563.77
14906,1,0,196,3,0,38.88
14907,3,34,72,6,0,99.20
14908,1,0,247,3,0,553.97
14909,1,0,246,2,0,119.98
14910,5,14,161,10,9.09,287.20
14911,1,NULL,250,1,0,2384.07
14912,1,0,92,3,0,2376.96
14913,1,NULL,212,1,0,21.49
14914,1,0,47,2,0,38.98
14915,1,0,330,2,0,39.98
14916,2,232,144,3,0,4921.69
14917,2,31,218,3,0,59.26
14918,2,94,281,6,0,4876.82
14919,1,0,272,2,0,7.28
14920,1,NULL,917,1,0,3578.27
14921,1,0,118,2,0,123.99
14922,2,19,248,8,0,225.42
14923,2,86,138,5,0,1926.45
14925,1,0,163,3,0,49.97
14926,2,92,404,5,0,3032.31
14927,1,NULL,380,1,0,4.99
14928,8,1,152,106,75.96,1049002.29
14929,3,47,31,6,14.29,132.45
14930,1,0,127,2,0,59.98
14931,1,0,201,2,0,548.98
14932,1,0,282,4,0,765.32
14933,1,0,104,4,0,607.96
14934,3,4,162,7,0,241.93
14935,2,157,276,4,0,4820.32
14936,2,85,266,6,0,3107.31
14937,1,0,304,2,0,29.48
14938,3,54,91,6,0,5015.90
14939,1,0,89,2,0,7.28
14940,1,0,201,2,0,7.28
14941,3,51,269,7,12.5,7329.87
14942,1,0,339,2,0,38.98
14943,1,0,226,2,0,119.98
14944,1,0,223,2,0,13.98
14945,1,0,356,3,0,42.28
14946,3,26,34,9,0,252.32
14947,1,0,147,2,0,2354.98
14948,2,516,111,3,0,5971.33
14949,1,0,123,2,0,124.99
14950,1,0,186,2,0,119.98
14951,1,NULL,256,1,0,742.35
14953,2,564,207,2,0,4144.34
14954,1,0,284,3,0,81.46
14955,3,202,108,6,0,6616.81
14956,2,301,288,3,0,6056.61
14957,1,0,79,3,0,1149.47
14958,1,0,107,2,0,564.48
14959,1,0,87,3,0,36.27
14960,2,6,316,5,0,57.95
14961,1,0,64,3,0,78.97
14962,1,0,223,4,0,123.96
14963,7,39,122,14,17.65,18424.04
14964,1,0,98,3,0,67.93
14965,1,0,134,3,0,2325.96
14966,1,0,148,3,0,61.08
14967,1,0,129,2,0,28.98
14968,2,290,120,3,0,1957.47
14969,1,0,94,2,0,56.97
14970,3,92,216,7,0,7260.88
14971,3,65,98,7,22.22,7169.35
14972,2,99,212,5,0,3181.46
14973,2,273,96,3,0,1957.47
14974,1,0,284,3,0,64.97
14975,8,2,122,80,68,480931.49
14976,3,77,159,6,0,5936.29
14977,1,0,317,2,0,1249.84
14978,2,19,203,7,0,166.89
14980,2,96,373,3,0,1357.97
14981,1,0,155,3,0,49.97
14983,2,124,183,3,0,3157.97
14985,1,0,54,3,0,23.97
14986,1,NULL,103,1,0,29.99
14987,2,95,94,5,0,4227.31
14988,2,142,118,4,20,4925.58
14989,1,0,187,2,0,561.48
14991,1,0,203,3,0,38.88
14992,2,114,199,5,0,3184.44
14993,1,0,291,3,0,66.97
14994,1,0,106,2,0,1174.48
14995,1,NULL,200,1,0,69.99
14996,1,0,250,2,0,1145.48
14997,1,0,160,2,0,777.34
14998,1,0,352,3,0,82.97
15000,1,0,122,2,0,7.28
15001,1,NULL,904,1,0,3374.99
15002,1,0,157,2,0,39.98
15003,2,143,145,5,0,4958.28
15004,1,NULL,342,1,0,69.99
15005,1,0,322,2,0,6.28
15006,1,0,249,3,0,756.33
15007,3,102,102,6,0,7058.31
15008,17,9,79,19,40.63,801.77
15009,2,105,359,7,0,6149.57
15010,1,0,270,2,0,56.97
15011,2,133,103,3,0,74.98
15012,2,192,113,4,0,3153.95
15013,2,127,58,2,33.33,26.56
15014,1,0,332,2,0,67.49
15015,1,0,267,3,0,93.97
15016,2,214,123,3,0,3234.29
15017,1,NULL,269,1,0,4.99
15018,4,3,91,35,55.7,106540.18
15019,1,0,188,4,0,600.46
15020,2,110,186,5,0,3148.22
15021,2,149,235,5,0,5946.20
15022,1,0,156,5,0,134.56
15023,3,134,103,4,20,7018.04
15024,1,0,165,4,0,1793.47
15025,2,360,107,3,0,1357.97
15026,2,369,89,3,0,3157.97
15027,1,NULL,319,1,0,69.99
15028,1,NULL,267,1,0,29.99
15029,1,0,235,2,0,13.98
15030,3,89,59,4,0,47.92
15031,1,0,259,4,0,54.25
15032,2,492,86,3,0,5997.33
15033,1,0,82,2,0,58.98
15035,1,NULL,57,1,0,4.99
15036,1,0,80,3,0,39.47
15037,2,268,198,3,0,3282.83
15038,2,143,300,5,0,5948.23
15039,2,68,149,6,0,4836.53
15040,1,NULL,66,1,0,3.99
15041,1,0,170,2,0,1735.98
15042,2,232,373,4,0,6047.32
15043,2,127,310,6,0,6095.08
15044,1,0,345,3,0,76.96
15045,2,12,90,6,14.29,167.93
15046,2,204,92,4,0,1992.46
15047,1,NULL,234,1,0,4.99
15048,2,184,85,4,0,4815.31
15049,1,0,268,3,0,1179.47
15050,2,42,268,4,0,86.26
15051,2,84,254,6,0,4888.31
15052,1,0,189,2,0,75.97
15053,1,0,277,3,0,32.22
15054,1,0,351,3,0,88.97
15055,1,NULL,601,1,0,2319.99
15057,1,0,299,3,0,15.23
15058,1,0,336,3,0,2473.05
15059,1,0,313,3,0,15.23
15060,1,0,155,2,0,36.59
15061,1,NULL,700,1,0,782.99
15062,2,298,224,3,0,4178.25
15063,2,290,223,4,0,5968.25
15064,1,0,324,2,0,27.28
15065,2,148,299,3,0,2856.47
15066,1,NULL,216,1,0,34.99
15067,1,0,101,4,0,1732.26
15068,1,0,212,2,0,124.99
15069,1,NULL,355,1,0,21.98
15070,4,26,77,9,10,190.17
15071,2,128,66,2,0,4679.06
15072,1,0,220,2,0,39.98
15073,1,0,181,2,0,39.98
15075,1,0,199,2,0,14.98
15076,3,137,212,5,0,6930.81
15077,1,0,99,2,0,618.98
15078,1,0,257,3,0,565.47
15079,1,0,314,4,0,1263.82
15081,2,7,179,2,0,88.99
15082,1,0,227,3,0,32.27
15083,1,0,313,2,0,39.98
15084,1,NULL,114,1,0,2294.99
15085,1,NULL,213,1,0,32.60
15086,1,0,218,2,0,69.99
15087,2,246,235,4,0,3159.95
15088,3,100,180,7,0,7179.33
15089,1,0,379,4,0,562.96
15090,8,1,488,75,77.13,733447.25
15091,1,0,306,3,0,553.97
15092,1,0,311,3,0,93.97
15093,1,0,84,2,0,1750.98
15094,2,150,254,5,0,5897.23
15095,2,297,204,3,0,6029.57
15096,1,NULL,228,1,0,4.99
15097,1,0,362,2,0,124.99
15098,2,32,160,6,0,175.93
15100,1,0,347,4,0,1764.96
15101,1,0,145,4,0,600.46
15102,2,485,276,2,0,2983.34
15103,2,194,238,2,0,4614.98
15104,2,172,177,3,0,4758.05
15105,4,2,122,44,61.74,210159.93
15106,2,428,179,3,0,4733.75
15107,1,0,37,2,0,93.49
15108,1,0,197,2,0,27.28
15109,3,24,112,7,12.5,218.93
15110,2,436,102,3,0,4752.75
15111,2,125,186,4,0,4207.32
15112,2,16,293,3,25,109.97
15113,1,0,303,2,0,13.98
15114,1,NULL,321,1,0,2384.07
15115,1,NULL,133,1,0,29.99
15116,1,0,399,2,0,1170.48
15117,1,0,105,2,0,36.59
15118,2,5,301,5,0,126.94
15119,2,31,201,5,0,90.25
15120,1,0,151,4,0,2492.32
15121,3,2,218,6,0,122.56
15123,1,0,226,2,0,119.98
15124,2,118,251,4,0,4218.82
15125,1,0,65,2,0,123.98
15126,1,0,156,2,0,39.98
15127,3,87,247,9,10,8165.55
15128,1,NULL,178,1,0,69.99
15129,1,0,79,2,0,85.48
15130,1,NULL,276,1,0,539.99
15131,1,0,84,3,0,1164.47
15132,1,0,114,3,0,2339.97
15133,2,665,127,2,0,3008.34
15134,2,615,250,2,0,5873.26
15135,1,0,238,2,0,56.97
15136,2,118,157,4,0,4686.95
15137,1,0,349,2,0,39.98
15138,6,45,91,11,26.67,14525.52
15139,2,51,63,4,20,49.56
15140,2,98,163,7,0,4994.65
15141,2,52,86,4,0,67.46
15142,1,0,47,3,0,48.97
15143,1,0,258,2,0,59.98
15144,4,2,122,43,65.04,710374.80
15145,1,0,194,2,0,46.47
15146,1,0,341,2,0,123.98
15147,1,0,362,2,0,30.48
15148,1,0,71,2,0,1754.98
15149,2,176,300,3,0,3046.84
15150,1,0,121,4,0,573.42
15151,1,0,170,3,0,134.98
15152,1,NULL,341,1,0,4.99
15153,1,0,324,4,0,86.26
15154,1,0,212,4,0,102.96
15155,8,5,122,48,59.32,264873.09
15156,2,293,198,3,0,4919.30
15158,1,0,143,5,0,53.95
15159,1,NULL,77,1,0,539.99
15160,1,0,123,2,0,1709.98
15161,1,0,225,2,0,14.98
15162,4,70,140,10,9.09,9879.96
15163,1,NULL,277,1,0,3.99
15164,1,0,113,3,0,69.97
15165,2,510,66,3,0,5997.33
15166,3,88,99,7,0,7103.02
15167,1,0,198,4,0,608.96
15168,2,369,143,2,0,4589.98
15170,2,115,283,5,0,3032.31
15171,3,44,299,4,20,5173.95
15172,2,183,115,4,0,1684.75
15173,2,56,64,4,0,4761.03
15174,3,68,78,8,11.11,5963.78
15175,1,0,260,2,0,39.98
15176,1,0,78,3,0,81.96
15177,4,1,152,56,61.64,371001.78
15178,2,193,242,3,0,4894.65
15179,2,9,265,4,0,82.26
15180,1,NULL,353,1,0,4.99
15181,1,0,191,3,0,27.77
15182,1,0,211,2,0,12.94
15183,1,NULL,333,1,0,24.99
15184,2,5,172,5,0,123.45
15185,2,199,264,3,0,3070.29
15186,1,0,164,3,0,1149.47
15187,1,0,105,3,0,553.97
15188,1,0,181,2,0,574.98
15189,1,0,269,3,0,2398.05
15190,2,70,123,5,16.67,4715.45
15191,1,0,139,2,0,2329.98
15192,2,184,169,3,0,4179.33
15193,2,182,136,4,0,1932.46
15194,1,NULL,339,1,0,29.99
15195,4,54,122,3,50,19118.19
15196,2,195,97,3,0,4055.97
15197,1,0,180,2,0,38.98
15198,1,0,225,3,0,74.98
15199,1,0,355,2,0,28.98
15200,2,461,287,2,0,4763.34
15201,1,0,88,2,0,548.98
15202,1,0,405,3,0,2395.96
15203,1,0,83,3,0,48.97
15204,1,0,146,2,0,29.48
15205,1,0,269,3,0,2428.05
15206,3,144,142,5,0,7031.02
15207,2,195,227,3,0,3018.33
15208,1,0,96,2,0,1750.98
15209,2,152,176,4,0,3525.46
15210,1,0,70,4,0,2369.96
15211,1,0,211,2,0,603.49
15212,1,0,366,2,0,13.98
15213,1,NULL,191,1,0,539.99
15214,1,0,279,3,0,22.93
15215,2,299,179,4,0,5888.24
15216,2,10,295,6,0,112.73
15217,1,0,365,3,0,1714.97
15218,2,28,251,3,0,94.26
15219,3,143,88,4,0,7182.40
15220,2,180,79,4,0,4173.32
15221,2,81,176,5,0,3051.31
15222,2,161,307,4,0,4820.31
15223,1,0,109,3,0,42.28
15224,2,198,244,3,0,3004.83
15225,1,0,78,2,0,7.28
15226,2,228,356,3,0,3949.97
15227,1,0,98,5,0,1789.45
15228,2,77,125,4,0,81.26
15229,2,98,82,3,0,61.78
15230,1,NULL,467,1,0,2294.99
15231,2,44,193,4,0,128.97
15232,12,3,152,92,72.29,1257246.75
15233,2,204,322,3,0,3018.33
15235,2,38,210,5,0,115.25
15236,1,0,269,3,0,49.97
15237,2,77,149,5,0,4664.95
15238,1,0,257,4,0,557.26
15239,1,0,367,3,0,68.97
15240,2,196,122,5,0,4390.69
15241,2,309,288,3,0,4828.11
15242,2,263,74,3,0,1938.47
15243,1,NULL,193,1,0,34.99
15244,2,311,306,3,0,6029.57
15245,1,0,333,2,0,119.98
15246,1,NULL,125,1,0,28.99
15247,1,0,196,2,0,13.98
15248,1,0,363,3,0,126.28
15249,1,0,131,2,0,14.98
15250,1,0,178,4,0,604.96
15251,1,0,302,2,0,56.97
15252,1,0,355,2,0,78.98
15253,1,0,143,2,0,32.28
15254,2,176,161,4,0,1932.46
15255,1,0,96,3,0,1775.47
15256,2,88,350,6,0,4230.73
15257,2,21,262,3,0,128.97
15259,2,128,218,3,0,2875.47
15260,2,0,242,4,0,118.96
15261,2,138,244,3,0,2275.97
15262,1,0,91,4,0,2394.97
15263,2,127,305,3,0,3598.83
15264,1,0,129,2,0,31.28
15265,2,382,75,2,0,1322.98
15266,2,91,244,4,0,4629.97
15267,2,291,203,2,0,2983.34
15268,2,186,66,3,0,4895.69
15269,1,0,193,3,0,42.28
15270,1,0,240,3,0,93.48
15271,2,62,414,4,0,3346.33
15272,1,0,262,2,0,39.98
15273,1,0,276,2,0,2419.06
15274,1,0,186,2,0,56.97
15275,2,57,356,3,0,3033.33
15277,1,NULL,361,1,0,69.99
15278,1,0,264,4,0,2318.96
15279,1,0,295,2,0,85.48
15280,2,182,77,4,0,4762.61
15281,3,128,101,5,0,7043.04
15282,4,8,457,13,59.38,69748.61
15283,1,0,296,4,0,2420.34
15284,1,0,249,3,0,48.97
15285,3,125,122,5,0,7011.33
15286,1,0,129,2,0,1170.48
15287,1,0,137,2,0,78.98
15288,3,70,211,6,0,3915.80
15289,1,NULL,1048,1,0,3578.27
15290,1,0,91,4,0,102.96
15291,1,NULL,238,1,0,4.99
15292,2,404,156,3,0,5908.25
15293,2,46,64,4,0,103.46
15294,2,326,196,3,0,5768.05
15295,1,0,125,2,0,94.48
15296,2,3,187,5,0,129.95
15297,2,783,168,2,0,5898.26
15298,2,156,175,5,0,5985.22
15299,1,0,123,3,0,58.47
15300,2,336,62,3,0,3569.83
15302,2,1,301,7,0,104.69
15303,1,0,122,2,0,39.98
15304,1,0,159,3,0,2479.94
15305,1,0,268,2,0,29.98
15306,2,184,78,4,0,4222.82
15307,2,102,181,5,0,4700.99
15308,2,141,150,5,0,4925.58
15309,3,69,39,5,0,141.91
15310,1,0,112,3,0,60.47
15311,1,0,261,3,0,71.58
15312,1,NULL,78,1,0,1120.49
15313,1,0,178,4,0,793.46
15314,2,120,242,6,0,5998.23
15315,2,332,130,1,50,4589.98
15316,1,0,72,4,0,2369.96
15317,3,39,120,6,14.29,123.91
15318,1,0,412,4,0,578.46
15319,8,49,122,11,21.43,15202.54
15320,3,17,204,7,22.22,158.51
15321,12,2,122,99,74.81,1075155.88
15322,1,NULL,125,1,0,4.99
15323,2,503,405,2,0,5873.26
15324,2,104,149,5,0,3438.41
15325,2,41,79,3,0,77.27
15326,1,0,116,3,0,1759.97
15327,1,NULL,322,1,0,69.99
15328,1,NULL,115,1,0,69.99
15329,1,NULL,80,1,0,3.99
15330,1,0,269,4,0,572.26
15331,1,0,395,3,0,33.43
15333,1,0,311,3,0,35.96
15334,2,221,224,2,0,3563.84
15335,1,NULL,505,1,0,2319.99
15336,2,63,267,3,0,191.97
15337,1,0,309,3,0,71.58
15338,1,0,321,3,0,32.27
15339,1,NULL,125,1,0,1700.99
15340,1,NULL,99,1,0,8.99
15341,1,0,352,4,0,1732.26
15342,1,0,249,2,0,78.98
15343,1,0,137,2,0,564.48
15344,2,783,278,2,0,4118.26
15345,1,0,161,3,0,88.97
15346,1,NULL,229,1,0,539.99
15347,1,0,104,2,0,6.28
15348,3,155,255,6,0,8129.02
15349,2,14,160,6,0,81.81
15350,2,177,219,3,0,3043.33
15351,1,0,316,3,0,81.46
15353,1,NULL,110,1,0,28.99
15354,4,75,176,10,9.09,7189.75
15355,1,0,385,2,0,119.98
15356,1,NULL,287,1,0,4.99
15357,2,179,79,4,0,4173.32
15358,1,0,128,3,0,60.47
15359,1,NULL,643,1,0,782.99
15360,1,0,326,2,0,68.49
15361,1,0,219,2,0,119.98
15363,2,164,373,4,0,6079.24
15364,3,137,122,3,0,3551.27
15365,1,NULL,1148,1,0,3578.27
15366,1,0,68,4,0,2379.95
15367,1,0,125,4,0,2369.97
15368,3,63,150,9,0,7262.66
15369,12,2,91,92,75.66,898878.79
15370,1,0,134,3,0,799.42
15371,1,0,80,3,0,15.23
15372,2,49,370,7,0,3064.28
15373,1,NULL,239,1,0,69.99
15374,1,0,293,2,0,1155.48
15375,1,0,325,2,0,2438.06
15376,1,0,147,2,0,1155.48
15377,2,203,190,4,0,5773.04
15378,1,NULL,358,1,0,2384.07
15379,1,0,131,2,0,33.98
15380,2,19,109,6,0,131.24
15381,2,87,96,5,0,4657.26
15382,1,0,102,3,0,565.47
15383,2,328,67,4,0,5976.32
15384,1,0,86,4,0,562.96
15385,1,0,90,3,0,68.97
15386,1,0,339,2,0,124.99
15387,1,0,339,2,0,38.98
15388,2,262,268,4,0,5773.04
15389,2,3,169,5,0,73.86
15390,1,NULL,86,1,0,4.99
15391,1,NULL,87,1,0,1120.49
15392,2,93,87,3,25,47.53
15393,2,28,281,3,0,104.96
15394,1,NULL,999,1,0,3578.27
15395,2,621,109,2,0,2483.98
15396,2,296,73,3,0,4765.63
15397,1,0,98,3,0,63.97
15398,2,727,197,2,0,1903.48
15399,2,18,199,4,0,162.28
15400,1,0,209,3,0,93.48
15401,1,NULL,998,1,0,3578.27
15402,2,198,145,5,0,4626.11
15403,1,0,171,3,0,69.97
15404,2,66,126,3,25,14.56
15406,1,0,352,3,0,563.77
15407,2,232,69,4,0,4775.63
15408,1,0,157,5,0,638.95
15409,1,0,140,2,0,7.28
15410,1,0,337,2,0,78.98
15411,1,NULL,938,1,0,3374.99
15412,2,214,136,4,0,1631.46
15413,1,0,273,2,0,44.98
15414,2,46,361,4,0,1379.95
15415,1,NULL,179,1,0,32.60
15416,2,89,373,3,0,3282.83
15417,1,0,47,3,0,41.93
15418,1,0,93,2,0,30.48
15419,1,NULL,106,1,0,4.99
15420,1,NULL,165,1,0,69.99
15421,3,71,253,5,0,6483.31
15422,1,0,95,2,0,7.28
15423,1,0,125,2,0,2329.99
15424,2,27,137,4,0,68.87
15425,2,96,93,7,0,5021.26
15426,1,0,173,3,0,69.97
15427,1,0,107,5,0,2394.95
15428,1,0,34,2,0,7.28
15429,1,NULL,211,1,0,21.49
15430,2,362,199,3,0,1957.47
15431,1,0,286,3,0,36.27
15432,4,34,91,4,55.56,30092.32
15433,2,963,75,2,0,5962.34
15434,1,0,322,2,0,1754.98
15435,1,0,33,2,0,27.28
15437,1,0,203,2,0,13.98
15438,2,1034,78,2,0,5898.26
15439,2,186,112,3,25,4900.68
15440,1,0,90,3,0,37.27
15441,1,NULL,304,1,0,24.99
15442,2,90,387,6,0,6023.73
15443,7,29,122,21,8.7,35427.41
15444,4,43,104,5,16.67,119.95
15445,1,0,268,3,0,42.84
15446,2,248,307,3,0,4329.61
15447,1,0,187,3,0,565.47
15448,4,91,457,5,37.5,18354.89
15449,1,0,124,4,0,607.96
15450,1,0,243,4,0,1768.96
15451,2,208,413,4,0,4260.24
15452,3,98,136,10,0,6535.69
15453,4,27,91,7,36.36,17527.66
15454,1,0,93,4,0,1169.46
15455,3,7,64,4,0,41.26
15456,1,NULL,250,1,0,53.99
15457,1,0,352,2,0,32.28
15458,1,0,205,4,0,588.96
15459,1,0,104,3,0,1149.47
15460,2,39,160,3,25,109.97
15461,2,226,189,3,0,3261.33
15462,1,0,35,4,0,84.96
15463,1,0,386,6,0,2492.02
15464,2,57,236,4,20,4639.95
15465,1,NULL,257,1,0,69.99
15466,2,322,247,3,0,6056.61
15467,3,164,112,7,0,6515.30
15468,1,NULL,774,1,0,2443.35
15469,1,0,180,4,0,556.26
15470,3,82,107,7,0,7093.96
15471,2,11,48,5,0,257.97
15472,2,311,65,3,0,2938.97
15473,2,271,138,4,0,4534.46
15474,2,167,62,5,0,3249.31
15475,1,0,355,2,0,1174.48
15476,1,0,291,2,0,574.98
15477,3,215,89,3,0,3831.83
15478,3,174,81,6,0,6706.57
15479,1,0,169,4,0,588.96
15480,1,0,131,3,0,64.47
15481,1,NULL,204,1,0,69.99
15482,1,0,59,3,0,81.46
15483,4,1,457,64,66.14,315898.92
15484,1,0,234,3,0,48.97
15485,1,NULL,930,1,0,3578.27
15486,1,0,390,3,0,83.97
15487,8,6,122,41,60.58,70256.59
15488,2,164,97,5,0,4805.62
15489,1,0,379,2,0,71.97
15490,1,NULL,178,1,0,3.99
15491,1,0,374,3,0,120.47
15492,2,418,129,2,0,4704.06
15493,1,0,92,4,0,1236.78
15494,2,125,379,5,0,5967.23
15495,1,0,355,2,0,29.48
15496,1,0,126,2,0,548.98
15498,1,0,254,5,0,612.95
15499,2,112,109,5,0,3089.30
15500,1,0,248,4,0,23.22
15501,2,195,100,4,0,4158.32
15502,1,0,279,2,0,33.98
15503,1,0,207,4,0,96.92
15504,2,108,318,4,0,2546.96
15505,2,18,41,4,0,78.96
15506,3,60,209,7,0,5901.09
15507,1,0,206,2,0,78.98
15508,2,208,115,2,0,43.99
15509,1,0,201,2,0,13.98
15510,2,57,212,5,0,1391.95
15511,1,0,227,4,0,45.22
15512,2,20,89,5,16.67,76.15
15513,1,0,127,3,0,37.93
15514,1,0,113,3,0,48.97
15516,3,48,319,10,0,5502.22
15518,1,0,354,2,0,6.28
15519,2,112,361,5,0,5890.53
15520,1,NULL,223,1,0,24.99
15521,1,0,208,2,0,93.49
15522,1,0,176,3,0,553.97
15523,2,340,195,2,0,2983.34
15524,2,1068,87,2,0,5873.26
15525,2,70,54,4,0,237.97
15526,2,311,168,3,0,3282.83
15527,1,0,138,4,0,119.96
15528,3,155,137,5,16.67,8203.02
15529,2,34,186,4,0,201.46
15530,1,0,391,2,0,13.98
15531,3,138,277,7,0,8131.32
